tweet_id,text,rating_numerator,rating_denominator,p1,p1_conf,retweet_cnt,like_cnt
803638050916102144,pupper hath acquire enemy 13/10 ,13,10,Labrador_retriever,0.372776,4251.0,11226.0
803380650405482500,meet sonny hes an inhome movie critic that is his collection hes very proud of it 12/10 ,12,10,,,1915.0,7968.0
803276597545603072,this is winston his selfie game is legendary will steal your girl with a single snap 11/10 handsome as hck ,11,10,Pembroke,0.457086,2526.0,10278.0
802952499103731712,this is marley shes having a ruff day pretty pupset 12/10 would assist ,12,10,chow,0.944032,2068.0,9245.0
802600418706604034,this is bailey she has mastered the head tilt 11/10 rather hckin adorable ,11,10,,,1508.0,7285.0
802572683846291456,this is winnie shes hckin ferocious dandelion doesnt even see her coming 12/10 would pet with caution ,12,10,golden_retriever,0.610171,2579.0,9156.0
802323869084381190,this is severus hes here to fix your cable looks like he succeeded even offered to pupgrade your plan 13/10 hckin helpful ,13,10,,,5998.0,16627.0
802239329049477120,this is loki hell do your taxes for you can also make room in your budget for all the things you bought today 12/10 what a puppo ,12,10,Eskimo_dog,0.482498,2697.0,9297.0
801958328846974976,this is ronnie he hopes youre having a great day nifty tongue slip 12/10 would pat head approvingly ,12,10,Staffordshire_bullterrier,0.327887,1756.0,7927.0
801538201127157760,this is wallace hell be your chaufur this evening 12/10 eyes on the road wallace ,12,10,Pembroke,0.550506,2122.0,8419.0
801285448605831168,oh hck 10/10 ,10,10,,,848.0,6208.0
801167903437357056,this is milo i would do terrible things for milo 13/10 ,13,10,cocker_spaniel,0.74022,6092.0,25110.0
801115127852503040,this is bones hes being haunted by another doggo of roughly the same size 12/10 deep breaths pupper everythings fine ,12,10,dalmatian,0.823356,2163.0,8285.0
800751577355128832,say hello to mauve and murphy theyre rather hckin filthy preferred nap over bath both 12/10 ,12,10,cocker_spaniel,0.771984,2872.0,10820.0
800513324630806528,this is chef chef loves everyone and wants everyone to love each other 11/10 ,11,10,Pembroke,0.8289040000000001,3072.0,13478.0
800459316964663297,heres a very sleepy pupper appears to be portable as hck 12/10 would snug intensely ,12,10,,,2232.0,9750.0
800388270626521089,this is doc he takes time out of every day to worship our plant overlords 12/10 quite the floofer ,12,10,golden_retriever,0.35986,2885.0,11436.0
800141422401830912,this is peaches shes the ultimate selfie sidekick super sneaky tongue slip appreciated 13/10 ,13,10,golden_retriever,0.938048,2618.0,15674.0
800018252395122689,heres a doggo doin a struggle 11/10 much determined ,11,10,,,13540.0,29104.0
799757965289017345,this is sobe shes a hckin happy doggo only one leg tho must have good balance 13/10 would smile back ,13,10,Border_collie,0.442534,2217.0,8613.0
799422933579902976,this is longfellow prolly sophisticated hes a north appalachian oatzenjammer concerned about wrinkled feets 12/10 would hug softly ,12,10,miniature_pinscher,0.58363,1976.0,8255.0
799297110730567681,this is jeffrey hes quite the jokester takes it too far sometimes still 11/10 would pet ,11,10,malamute,0.985028,2840.0,10150.0
799063482566066176,this is mister he only wears the most fashionable af headwear 11/10 hckin stylish ,11,10,Norfolk_terrier,0.334436,2529.0,8275.0
798933969379225600,this is iroh hes in a predicament 12/10 someone help him ,12,10,Siberian_husky,0.703224,4601.0,13425.0
798925684722855936,this is shadow hes a firm believer that theyre all good dogs hckin passionate about it too 11/10 i stand with shadow ,11,10,West_Highland_white_terrier,0.539463,1478.0,7671.0
798209839306514432,this is cooper his bow tie was too heavy for the front so he moved it to the side balanced af now 13/10 ,13,10,Pekinese,0.524583,2628.0,10690.0
797971864723324932,heres a helicopter pupper he takes off at random hckin hard to control 12/10 rare af ,12,10,American_Staffordshire_terrier,0.489845,3198.0,11903.0
797545162159308800,this is cassie she steals things guilt increases slightly each time 12/10 would forgive almost immediately ,12,10,Pembroke,0.954089,5004.0,14913.0
797236660651966464,this is pancake she loves batman and winks like a hckin champ 12/10 real crowd pleaser ,12,10,collie,0.767005,6774.0,20448.0
796865951799083009,this is tyr hes just checking on you nifty af tongue slip 12/10 would absolutely pet ,12,10,Cardigan,0.8391290000000001,1969.0,7882.0
796759840936919040,say hello to romeo he was just told that its too cold for the pool hckin nonsense 11/10 would help fill up ,11,10,American_Staffordshire_terrier,0.463996,3132.0,12134.0
796484825502875648,heres a sleepy doggo that requested some assistance 12/10 would carry everywhere ,12,10,cocker_spaniel,0.116924,1811.0,7767.0
796387464403357696,this is snicku hes having trouble reading because hes a dog glasses only helped a little nap preferred 12/10 would snug well ,12,10,Pekinese,0.461164,4274.0,11291.0
796149749086875649,this is ruby she just turned on the news officially terrified 11/10 deep breaths ruby ,11,10,golden_retriever,0.600276,14695.0,33087.0
796125600683540480,imwiththor 13/10,13,10,,,1857.0,5092.0
796116448414461957,i didnt believe it at first but now i can see that voter fraud is a serious hckin issue 11/10 ,11,10,Cardigan,0.700182,2482.0,9332.0
796080075804475393,this is yogi hes 98 floof snuggable af 12/10 ,12,10,chow,0.973846,2380.0,8664.0
796031486298386433,this is daisy shes here to make your day better 13/10 mission hckin successful ,13,10,golden_retriever,0.893775,3821.0,11080.0
795464331001561088,elder doggo does a splash both 13/10 incredible stuff ,13,10,golden_retriever,0.193082,24344.0,50914.0
795400264262053889,this is brody hes trying to make the same face as the football 12/10 ,12,10,golden_retriever,0.925494,2959.0,10328.0
795076730285391872,this is bailey she loves going down slides but is very bad at it still 11/10 ,11,10,,,5583.0,16616.0
794926597468000259,this is mack hes rather hckin sleepy exceptional ears 12/10 would boop ,12,10,,,2373.0,10528.0
794332329137291264,this is nimbus like the cloud he just bought this fancy af duck raincoat only protects one ear tho 12/10 so hckin floofy ,12,10,Samoyed,0.988307,2747.0,9817.0
794205286408003585,this is laika she was a space pupper the first space pupper actually orbited earth like a hckin boss 14/10 hero af ,14,10,,,3405.0,9451.0
793962221541933056,this is maximus his face is stuck like that tragic really great tongue tho 12/10 would pet firmly ,12,10,Labrador_retriever,0.8616510000000001,5028.0,17262.0
793845145112371200,this is clark he was just caught wearing pants 13/10 gamechanging af ,13,10,Old_English_sheepdog,0.7652770000000001,1922.0,9464.0
793601777308463104,this is dobby i cant stop looking at her feet 12/10 would absolutely snug ,12,10,miniature_pinscher,0.538981,1674.0,8178.0
793500921481273345,this is fiona shes an extremely mediocre copilot very distracting wink makes up for all the missed turns 12/10 ,12,10,golden_retriever,0.326122,2443.0,10943.0
793286476301799424,this is moreton hes the good boy who lived 13/10 magical as hck ,13,10,Afghan_hound,0.274637,9425.0,25226.0
793271401113350145,meet dave its his favorite day of the year he gets to fulfill his dream of being a dinosaur 12/10 inspirational af ,12,10,Siberian_husky,0.231695,2460.0,8926.0
793256262322548741,oh hck look at this spookling right here fright level off the charts 12/10 sufficiently spooked ,12,10,basset,0.207622,8582.0,20495.0
793241302385262592,this is tucker hes out here bustin hckin ghosts 13/10 dedicated af ,13,10,golden_retriever,0.559308,3386.0,10797.0
793226087023144960,this is juno she spooked me up real good but only to get my attention above average handwriting for a dog i think 11/10 ,11,10,wire-haired_fox_terrier,0.456047,2947.0,10095.0
793210959003287553,this is maude shes the hckin happiest wasp youve ever seen 10/10 would pet with caution ,10,10,,,2873.0,9155.0
793195938047070209,say hello to lily shes pupset that her costume doesnt fit as well as last year 12/10 poor puppo ,12,10,Labrador_retriever,0.654762,5796.0,15686.0
793180763617361921,this is newt hes a strawberry 11/10 ,11,10,Lakeland_terrier,0.266824,2060.0,7116.0
793165685325201412,this is benji hes air bud its a low effort costume but he pulls it off rather hckin well 12/10 would happily get dunked on ,12,10,golden_retriever,0.946224,2860.0,9664.0
793150605191548928,this is nida shes a free elf waited so long for this day 11/10 ,11,10,Italian_greyhound,0.193869,1746.0,6342.0
793135492858580992,your favorite squad is looking extra hckin spooky today 13/10 for all ,13,10,,,2558.0,6614.0
793120401413079041,this is robin shes desperately trying to do me a frighten but her tongue drastically decreases her spook value still 11/10 great effort ,11,10,Labrador_retriever,0.7249439999999999,4026.0,13007.0
792913359805018113,here is a perfect example of someone who has their priorities in order 13/10 for both owner and forrest ,13,10,,,4084.0,14695.0
792883833364439040,this is bailey shes rather hckin hype for halloween tomorrow carved those pupkins herself 12/10 ,12,10,,,4384.0,11598.0
792773781206999040,this is monster not an actual monster tho hes showing you his tongue very impressive monster 12/10 would snug ,12,10,Yorkshire_terrier,0.912804,1728.0,7542.0
792394556390137856,meet bebe she rocks the messy bun of your dreams hckin flawless 12/10 would watch her tutorial ,12,10,cocker_spaniel,0.746387,4412.0,13790.0
792050063153438720,this is remus hes a mop that came to life cant see anything constantly trips over himself still a very good dog 11/10 ,11,10,komondor,0.942856,1855.0,7342.0
791774931465953280,vine will be deeply missed this was by far my favorite one 14/10 ,14,10,,,22839.0,46256.0
791672322847637504,when she says youre a good boy and you know youre a good boy because youre a good boy 13/10 ,13,10,golden_retriever,0.705092,3223.0,12051.0
791406955684368384,say hello to levi hes a madagascan butterbop one of the more docile butterbops ive seen 12/10 would give all the pets ,12,10,Pembroke,0.972629,4238.0,13461.0
791312159183634433,this is mabel shes super hckin smol portable af comes with the smol shoe 12/10 would keep in frocket ,12,10,miniature_pinscher,0.892925,2609.0,9003.0
790987426131050500,this is misty she has a cowboy hat on her nose 12/10 ,12,10,cocker_spaniel,0.349195,2194.0,10087.0
790946055508652032,this is betty shes assisting with the dishes such a good puppo 12/10 hckin helpful af ,12,10,,,4817.0,17062.0
790698755171364864,this is mosby he appears to be rather hckin snuggable af 12/10 keep it up mosby ,12,10,Bernese_mountain_dog,0.996541,1980.0,8423.0
790581949425475584,this is duke he sneaks into the fridge sometimes its his safe place 11/10 would give little jacket if necessary ,11,10,,,7362.0,21164.0
790337589677002753,meet maggie she can hear your cells divide 12/10 can also probably fly ,12,10,Pembroke,0.658808,1924.0,8025.0
790277117346975746,this is bruce he never backs down from a challenge 11/10 you got this bruce ,11,10,Labrador_retriever,0.427742,3257.0,12871.0
789986466051088384,this is happy hes a bathtub reviewer seems to be pleased with this one 12/10 ,12,10,,,2374.0,9488.0
789903600034189313,this is ralphy his dreams were just shattered poor pupper 13/10 itll be ok ralphy ,13,10,,,4235.0,10621.0
789628658055020548,this is eli he can fly 13/10 magical af ,13,10,chow,0.260702,1822.0,7681.0
789599242079838210,this is brownie shes wearing a halloween themed onesie 12/10 festive af ,12,10,Chesapeake_Bay_retriever,0.8788219999999999,1977.0,6933.0
789530877013393408,this is rizzy she smiles a lot 12/10 contagious af ,12,10,schipperke,0.363272,3472.0,12030.0
789314372632018944,he was just a lil sleepy from being such a good doggi all the time mistakes happen 13/10,13,10,,,2356.0,8859.0
789268448748703744,this is stella shes happier than i will ever be 10/10 would trade lives with ,10,10,malamute,0.81286,2674.0,9325.0
789137962068021249,this is bo hes a west congolese bugaboop snuggle rather exotic master of the head tilt 12/10 would pay to pet ,12,10,Chihuahua,0.746135,2879.0,9954.0
788908386943430656,this is lucy she destroyed not one but two remotes trying to turn off the debate 11/10 relatable af ,11,10,,,12781.0,28067.0
788765914992902144,this is butter she can have whatever she wants forever 12/10 would hug softly ,12,10,cocker_spaniel,0.500509,10603.0,28018.0
788412144018661376,this is dexter he breaks hearts for a living 11/10 hckin handsome af ,11,10,golden_retriever,0.805238,5412.0,15936.0
788178268662984705,atlas is back and this time hes got doggles still 13/10 solarly conscious af ,13,10,Samoyed,0.73548,2149.0,7401.0
788150585577050112,this is leo hes a golden chow rather hckin rare 13/10 would give extra pats ,13,10,chow,0.814145,1325.0,6269.0
788039637453406209,did did they pick out that license plate 12/10 for both ,12,10,,,1359.0,6268.0
787810552592695296,this is frank he wears sunglasses and walks himself 11/10 ill never be this cool or independent ,11,10,pug,0.362835,3132.0,8845.0
787717603741622272,this is tonks she is a service puppo can hear a caterpillar hiccup from 7 miles away 13/10 would follow anywhere ,13,10,German_shepherd,0.992339,2857.0,10501.0
787397959788929025,this is moose hes rather hckin dangerous you can tell by the collar 11/10 would still attempt to snug ,11,10,Chihuahua,0.900483,2913.0,11140.0
787322443945877504,this is lincoln he forgot to use his blinker when he changed lanes just now guilty as hck still 10/10 ,10,10,,,1785.0,7972.0
786963064373534720,this is rory hes got an interview in a few minutes looking spiffy af nervous as hck tho 12/10 would hire ,12,10,golden_retriever,0.915303,8175.0,27242.0
786709082849828864,this is logan the chow who lived he solemnly swears hes up to lots of good hckin magical af 975/10 ,10,10,Pomeranian,0.467321,6262.0,18677.0
786664955043049472,honestly kathleen i just want more ken bone 12/10 ,12,10,Leonberg,0.512034,2624.0,10858.0
786595970293370880,this is dale hes a real spookster did me quite the frighten 11/10 not too spooky to pet tho ,11,10,Pembroke,0.709512,3196.0,9648.0
786363235746385920,this is rizzo he has many talents a true renaissance doggo 13/10 entertaining af ,13,10,golden_retriever,0.929266,3599.0,11134.0
786286427768250368,this is arnie hes afraid of his own bark 12/10 would comfort ,12,10,,,2919.0,8161.0
786233965241827333,this is mattie shes extremely dangerous will bite your hckin finger right off still 11/10 would pet with caution ,11,10,Labrador_retriever,0.478193,4876.0,15618.0
785927819176054784,this is lucy shes strives to be the best potato she can be 12/10 would boop ,12,10,,,3261.0,11645.0
785872687017132033,meet rusty he appears to be rather hckin fluffy also downright adorable af 12/10 would rub my face against his ,12,10,Great_Pyrenees,0.392108,1864.0,6851.0
785639753186217984,this is pinot hes a sophisticated doggo you can tell by the hat also pointier than your average pupper still 10/10 would pet cautiously ,10,10,,,2290.0,8021.0
785533386513321988,this is dallas her tongue is ridiculous 11/10 hckin proud af ,11,10,miniature_pinscher,0.436023,2040.0,9315.0
785515384317313025,today 10/10 should be national dog rates day,10,10,,,1291.0,6251.0
785264754247995392,this is doc he requested to be carried around like that 12/10 anything for doc ,12,10,,,1680.0,7427.0
785170936622350336,this is hero he was enjoying the car ride until he remembered that bees are dying globally at an alarming rate 11/10 ,11,10,,,4954.0,12311.0
784826020293709826,this is rusty hes going d1 for sure insane vertical 13/10 would draft ,13,10,chow,0.0903414,3322.0,10352.0
784517518371221505,this is frankie he has yet to learn how to control his tongue 11/10 maybe one day ,11,10,malamute,0.757764,2594.0,9182.0
784431430411685888,this is stormy hes curly af already pupared for coachella next year 12/10 ,12,10,miniature_poodle,0.744819,1307.0,5833.0
784183165795655680,this is reginald hes one magical puppo aerodynamic af 12/10 would catch ,12,10,,,8256.0,20544.0
784057939640352768,this is balto hes very content legendary tongue slippage 12/10 would pet forever ,12,10,,,11397.0,30441.0
783839966405230592,this is riley his owner put a donut pillow around him and he loves it so much he wont let anyone take it off 13/10 ,13,10,,,11034.0,30686.0
783821107061198850,this is mairi she has mastered the art of camouflage 12/10 hckin sneaky af ,12,10,Lakeland_terrier,0.26565900000000003,2018.0,7510.0
783695101801398276,this is loomis hes the leader of the kenneth search party the passion is almost overwhelming 12/10 one day he will be free ,12,10,chow,0.314265,3292.0,10684.0
783466772167098368,this is finn he likes eavesdropping from filing cabinets its a real issue but no one has approached him about it 11/10 would still pet ,11,10,Chihuahua,0.789,2304.0,8641.0
783391753726550016,meet godi hes an avid beachgoer and part time rainbow summoner eyeliner flawless af 13/10 would snug well ,13,10,Norwegian_elkhound,0.87713,5621.0,17247.0
783334639985389568,this is dave hes currently in a predicament doesnt seem to mind tho 12/10 someone assist dave ,12,10,Cardigan,0.593858,11952.0,29771.0
783085703974514689,this is earl he cant catch did his best tho 11/10 would repair confidence with extra pats ,11,10,Chesapeake_Bay_retriever,0.240602,2251.0,8336.0
782969140009107456,this is cali she arrived preassembled convenient af 12/10 appears to be rather hckin pettable ,12,10,,,7544.0,24639.0
782747134529531904,this is deacon hes the happiest almost dry doggo ive ever seen 11/10 would smile back ,11,10,golden_retriever,0.560699,1440.0,7639.0
782722598790725632,this is penny she fought a bee and the bee won 10/10 youre fine penny everythings fine ,10,10,Irish_setter,0.574557,5511.0,17653.0
782598640137187329,this is timmy hes quite large according to a trusted source its actually a dog wearing a dog suit 11/10 ,11,10,malamute,0.8408709999999999,1918.0,7962.0
782305867769217024,this is sampson he just graduated ready to be a doggo now time for the real world 12/10 have fun with taxes ,12,10,briard,0.5044270000000001,5707.0,17004.0
781955203444699136,this is chipson he weighed in at 3 ounces and is officially super hckin smol spacesaving af 11/10 would snug delicately ,11,10,,,3450.0,11373.0
781661882474196992,who keeps sending in pictures without dogs in them this needs to stop 5/10 for the mediocre road ,5,10,Pembroke,0.438087,2779.0,10665.0
781655249211752448,this is combo the daily struggles of being a doggo have finally caught up with him 11/10 ,11,10,,,1148.0,4082.0
781524693396357120,idk why this keeps happening we only rate dogs not bangladeshi couch chipmunks please only send dogs 12/10 ,12,10,,,5681.0,21170.0
781308096455073793,pupper butt 1 doggo 0 both 12/10 ,12,10,,,2605.0,7290.0
781251288990355457,this is oakley he just got yelled at for going 46 in a 45 churlish af 11/10 would still pet so well ,11,10,Mexican_hairless,0.8877709999999999,2121.0,8595.0
781163403222056960,we normally dont rate lobsters but this one appears to be a really good lobster 10/10 would pet with caution ,10,10,Shetland_sheepdog,0.973841,2796.0,10005.0
780931614150983680,i want to finally rate this iconic puppo who thinks the parade is all for him 13/10 would absolutely attend ,13,10,,,7468.0,22089.0
780858289093574656,this is dash hes very stylish but also incredibly unimpressed with the current state of our nation 10/10 would pet ears first ,10,10,Chesapeake_Bay_retriever,0.488555,2050.0,7334.0
780800785462489090,this is koda he has a weird relationship with tall grass slightly concerning 11/10 would def still pet ,11,10,Siberian_husky,0.951963,1327.0,5605.0
780601303617732608,meet hercules he can have whatever he wants for the rest of eternity 12/10 would snug passionately ,12,10,Saint_Bernard,0.995143,3413.0,12357.0
780543529827336192,heres a perturbed super floof 12/10 would snug so damn well ,12,10,golden_retriever,0.628312,1776.0,6438.0
780459368902959104,this is bear dont worry hes not a real bear tho contains unreal amounts of squish 11/10 heteroskedastic af ,11,10,Great_Dane,0.382491,1100.0,5401.0
780192070812196864,we only rate dogs pls stop sending in noncanines like this urban floof giraffe i cant handle this 11/10 ,11,10,vizsla,0.144012,2293.0,8872.0
780074436359819264,heres a doggo questioning his entire existence 10/10 someone tell him hes a good boy  ,10,10,,,5075.0,12452.0
779834332596887552,this is scout he really wants to kiss himself hckin inappropriate 11/10 narcissistic af ,11,10,golden_retriever,0.99383,7203.0,19297.0
779377524342161408,have you ever seen such a smol pupper portable af 12/10 would keep in shirt pocket ,12,10,,,3171.0,8985.0
779123168116150273,this is reggie he hugs everyone he meets 12/10 keep spreading the love reggie ,12,10,toy_poodle,0.43108,,
779056095788752897,everybody drop what youre doing and look at this dog 13/10 must be super hckin rare ,13,10,Chihuahua,0.721188,4618.0,15067.0
778990705243029504,this is jay hes really hckin happy about the start of fall sneaky tongue slip in 2nd pic 11/10 snuggly af ,11,10,cocker_spaniel,0.7153510000000001,7366.0,20377.0
778764940568104960,oh my god its narcos but barkos 13/10 someone please make this happen,13,10,,,372.0,884.0
778748913645780993,this is mya pronounced mmmyah her head is round af 11/10 would pat accordingly ,11,10,Staffordshire_bullterrier,0.351434,1341.0,7027.0
778650543019483137,meet strider he thinks hes a sorority girl already wants to go to nyc for a weekend to say hes studied abroad 10/10 ,10,10,German_shepherd,0.515699,1536.0,5885.0
778624900596654080,this is penny shes a sailor pup 11/10 would take to the open seas with ,11,10,Airedale,0.786089,1029.0,4723.0
778408200802557953,rip loki thank you for the good times you will be missed by many 14/10 ,14,10,Pembroke,0.8483620000000001,4428.0,13885.0
778383385161035776,this is nala shes a future dogue model wont respond to my texts 13/10 would be an honor to pet ,13,10,collie,0.345266,1122.0,5954.0
778286810187399168,this is stanley he has too much skin isnt happy about it quite pupset actually still 11/10 would comfort ,11,10,Boston_bull,0.32207,3362.0,10583.0
778039087836069888,evolution of a pupper yawn featuring max 12/10 groundbreaking stuff ,12,10,German_shepherd,0.717776,2698.0,8658.0
778027034220126208,this is sophie shes a jubilant bush pupper super hckin rare appears at random just to smile at the locals 1127/10 would smile back ,11,10,clumber,0.946718,1650.0,6676.0
777885040357281792,this is wesley hes clearly trespassing seems rather hckin violent too weaponized forehead 3/10 wouldnt let in ,3,10,Afghan_hound,0.123529,1659.0,6472.0
777684233540206592,yep just as i suspected youre not flossing 12/10 and 11/10 for the pup not flossing ,12,10,cocker_spaniel,0.253442,2984.0,11445.0
777621514455814149,this is derek you cant look at him and not smile mustve just had a blue pupsicle 12/10 would snug intensely ,12,10,chow,0.999823,2547.0,8922.0
777189768882946048,this is jeffrey hes being held so he doesnt fly away 12/10 would set free ,12,10,Chihuahua,0.988412,4377.0,14534.0
776813020089548800,meet solomon he was arrested for possession of adorable and attempted extra pats on the head 12/10 would post bail ,12,10,toy_poodle,0.51661,1234.0,4963.0
776477788987613185,this is huck hes addicted to caffeine hope its not too latte to seek help 11/10 stay strong pupper ,11,10,Labrador_retriever,0.8848389999999999,2832.0,8993.0
776218204058357768,atlas rolled around in some chalk and now hes a magical rainbow floofer 13/10 please never take a bath ,13,10,Samoyed,0.940326,16180.0,30461.0
776201521193218049,this is omalley that is how he sleeps doesnt care what you think about it 10/10 comfy af ,10,10,Rottweiler,0.502228,2555.0,9794.0
776113305656188928,this is sampson hes about to get hit with a vicious draw 2 has no idea 11/10 poor pupper ,11,10,,,4431.0,11986.0
776088319444877312,i cant tap the screen to make the hearts appear fast enough 10/10 for the source of all future unproductiveness ,10,10,,,154.0,1879.0
775842724423557120,this is blue he was having an average day until his owner told him about bront 12/10 hckin hysterical af ,12,10,chow,0.520022,2704.0,11918.0
775733305207554048,this is anakin he strives to reach his full doggo potential born with blurry tail tho 11/10 would still pet well ,11,10,,,4061.0,14094.0
775729183532220416,this girl straight up rejected a guy because he doesnt like dogs she is my hero and i give her 13/10 ,13,10,,,4677.0,13190.0
775364825476165632,this is finley hes an independent doggo still adjusting to life on his own 11/10 ,11,10,beagle,0.571229,3025.0,7531.0
775350846108426240,this is maximus a little rain wont stop him he will persevere 12/10 innovative af  ,12,10,,,3971.0,10332.0
775085132600442880,this is tucker he would like a hug 13/10 someone hug him ,13,10,chow,0.316565,4821.0,15842.0
774757898236878852,this is finley shes a beneboop cumbersplash 12/10 id do unspeakable things for finley ,12,10,toy_poodle,0.7199409999999999,1819.0,8748.0
774639387460112384,this is sprinkles hes trapped in light jail 10/10 would post bail for him ,10,10,Walker_hound,0.6275930000000001,1757.0,6860.0
774314403806253056,i was sent the actual dog in the profile pic by his owner this is so wild 14/10 ultimate legend status ,14,10,Eskimo_dog,0.5960449999999999,5623.0,22145.0
773985732834758656,meet winnie she just made awkward eye contact with the driver beside her poor pupper panicked 11/10 would comfort ,11,10,,,3943.0,10913.0
773922284943896577,this is heinrich pronounced pat hes a botswanian vanderfloof snazzy af bandana 12/10 downright puptacular ,12,10,Pomeranian,0.554331,1777.0,6504.0
773704687002451968,this is loki he knows hes adorable one ear always pupared 12/10 would snug in depicted fashion forever ,12,10,silky_terrier,0.324251,1658.0,6717.0
773670353721753600,this is shakespeare he appears to be maximum level pettable born with no eyes tho tragic 10/10 probably wise ,10,10,Old_English_sheepdog,0.969311,1335.0,5431.0
773547596996571136,this is chelsea she forgot how to dog 11/10 get it together pupper ,11,10,Norwegian_elkhound,0.372202,6281.0,22490.0
773308824254029826,this is bungalo she uses that face to get what she wants it works unbelievably well 12/10 would never say no to ,12,10,,,7597.0,23693.0
773247561583001600,this is chip hes a pupholder comes with the car requires frequent pettings shifts for you 10/10 innovative af ,10,10,,,3295.0,9613.0
773191612633579521,this is grey hes the dogtor in charge of your checkpup today 12/10 id never miss an appointment ,12,10,Blenheim_spaniel,0.427766,4217.0,10158.0
772877495989305348,you need to watch these two doggos argue through a cat door both 11/10 ,11,10,,,3948.0,8712.0
772826264096874500,meet roosevelt hes preparing for takeoff make sure tray tables are in their full pupright amp licked position11/10 ,11,10,basset,0.915351,2391.0,8191.0
772581559778025472,guys this is getting so out of hand we only rate dogs this is a galapagos speed panda pls only send dogs 10/10 ,10,10,Newfoundland,0.574345,1723.0,6610.0
772193107915964416,this is willem hes a penn state pupper thinks the hood makes him more intimidating it doesnt 12/10 ,12,10,Pembroke,0.367945,1417.0,6143.0
772152991789019136,heres a couple rufferees making sure all the sports are played fairly today both 10/10 would bribe with extra pets ,10,10,golden_retriever,0.275318,1151.0,3870.0
772117678702071809,meet jack hes a clemson pup appears to be rather hckin pettable almost makes me want to root for clemson 12/10 ,12,10,Labrador_retriever,0.217821,750.0,3830.0
772114945936949249,this is finn hes very nervous for the game has a lot of money riding on it10/10 would attempt to comfort ,10,10,Chihuahua,0.803293,475.0,2768.0
772102971039580160,this is penny shes an ou cheerleader about to do a triple back handspring down the stairs 11/10 hype af ,11,10,Pembroke,0.54178,952.0,4064.0
771908950375665664,doggo will persevere 13/10,13,10,,,1935.0,6688.0
771770456517009408,this is davey hell have your daughter home by 8 just a stand up pup 11/10 would introduce to mom ,11,10,papillon,0.53318,3443.0,12195.0
771500966810099713,this is dakota hes just saying hi thats all 12/10 someone wave back ,12,10,Labrador_retriever,0.833952,2650.0,8391.0
771380798096281600,meet fizz she thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af ,11,10,collie,0.503728,5174.0,10662.0
771136648247640064,this is dixie she wants to be a ship captain wont let anything get in between her and her dreams 11/10 ,11,10,,,2975.0,9288.0
771102124360998913,this is charlie he works for todayshow super sneaky tongue slip here 12/10 would pet until someone made me stop ,12,10,Labrador_retriever,0.568789,1461.0,6338.0
771014301343748096,another pic without a dog in it what am i supposed to do rate the carpet fine i will 7/10 looks adequately comfy ,7,10,,,1683.0,6995.0
770787852854652928,this is winston his tongue has gone rogue doing him quite a frighten 10/10 hang in there winston ,10,10,Bernese_mountain_dog,0.787812,1219.0,5001.0
770772759874076672,this is sebastian hes super hckin fluffy thats really all you need to know 11/10 would snug intensely ,11,10,chow,0.979515,1437.0,5261.0
770655142660169732,we only rate dogs pls stop sending in noncanines like this arctic floof kangaroo this is very frustrating 11/10 ,11,10,,,1796.0,7454.0
770414278348247044,meet al cabone hes a gangsta puppa rather hckin ruthless shows no mercy sometimes 11/10 pet w extreme caution ,11,10,,,2130.0,6418.0
770293558247038976,this is jackson theres nothing abnormal about him just your average really good dog 10/10 ,10,10,Italian_greyhound,0.931668,1504.0,6341.0
770069151037685760,say hello to carbon this is his first time swimming hes having a hckin blast 10/10 we should all be this happy ,10,10,Boston_bull,0.414965,2329.0,7706.0
769940425801170949,this is klein these pics were taken a month apart he knows hes a stud now 12/10 total heartthrob ,12,10,miniature_pinscher,0.796313,9709.0,31855.0
769695466921623552,this is titan hes trying to make friends offering up his favorite stick 13/10 philanthropic af ,13,10,pug,0.407117,1697.0,6512.0
769212283578875904,this is dondon hes way up but doesnt feel blessed rather uncomfortable actually 12/10 ill save you dondon ,12,10,golden_retriever,0.16653800000000002,1752.0,5482.0
768970937022709760,this is kirby his bowl weighs more than him 12/10 would assist ,12,10,Pomeranian,0.182358,6608.0,14584.0
768855141948723200,this is jesse he really wants a belly rub will be as cute as possible to achieve that goal 11/10 ,11,10,chow,0.7202189999999999,901.0,4262.0
768609597686943744,this is lou his sweater is too small and he already cut the tags off very very churlish 10/10 would still pet ,10,10,basenji,0.183283,1224.0,4182.0
768596291618299904,say hello to oakley and charlie theyre convinced that they each have their own stick nobody tell them both 12/10 ,12,10,Great_Pyrenees,0.729745,1298.0,5108.0
768473857036525572,meet chevy he had a late breakfast and now has to choose between a late lunch or an early dinner 11/10 very pupset ,11,10,Labrador_retriever,0.73917,3477.0,13820.0
768193404517830656,meet gerald hes a fairly exotic doggo floofy af inadequate knees tho self conscious about large forehead 8/10 ,8,10,,,3593.0,11033.0
767884188863397888,this is tito hes on the lookout nobody knows for what 10/10 ,10,10,,,1404.0,4812.0
767754930266464257,this is philbert his toilet broke and he doesnt know what to do trying not to panic 11/10 furustrated af ,11,10,vizsla,0.307794,5469.0,16231.0
767500508068192258,this is louie hes making quite a hckin mess doesnt seem to care 12/10 jubilant af ,12,10,chow,0.483228,2377.0,7601.0
